6.1338 	EXP 	Created Question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Question', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Rate how well you felt what they were feeling:', units='norm', win=Window(...), wrapWidth=1)
6.1519 	EXP 	Created rating = RatingScale(__class__=type(...), acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=['1', '2', '3', '4', '5'], depth=0, disappear=False, flipVert=False, high=4, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['0', '1', '2', '3', '4'], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=4.0, win=Window(...))
6.1525 	EXP 	Created Wait3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Wait3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='norm', win=Window(...), wrapWidth=1)
6.1565 	EXP 	Created BreakText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='BreakText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Take a five minute break', units='norm', win=Window(...), wrapWidth=1)
6.1657 	EXP 	Created EndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='EndText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Thanks for participating!\n', units='norm', win=Window(...), wrapWidth=1)
6.1879 	EXP 	rating: flipVert = False
6.1879 	EXP 	rating: autoLog = True
6.1879 	EXP 	rating: flipVert = False
6.1879 	EXP 	rating: autoLog = True
6.1879 	EXP 	text: autoDraw = True
6.6715 	DATA 	Keypress: lcommand
6.8714 	DATA 	Keypress: lshift
8.3514 	DATA 	Keypress: dollar
12.1868 	DATA 	Keypress: lcommand
12.4202 	DATA 	Keypress: lshift
13.0868 	DATA 	Keypress: dollar
13.2701 	DATA 	Keypress: dollar
13.4362 	DATA 	Keypress: dollar
13.5873 	DATA 	Keypress: dollar
13.7538 	DATA 	Keypress: dollar
13.8545 	DATA 	Keypress: dollar
14.0045 	DATA 	Keypress: dollar
14.7697 	DATA 	Keypress: lcommand
14.8881 	DATA 	Keypress: lshift
15.0534 	DATA 	Keypress: dollar
15.9361 	DATA 	Keypress: lshift
16.0265 	DATA 	Keypress: dollar
16.0418 	DATA 	Keypress: lcommand
16.4369 	DATA 	Keypress: dollar
16.6211 	DATA 	Keypress: dollar
16.7865 	DATA 	Keypress: dollar
16.9210 	DATA 	Keypress: dollar
30.6215 	DATA 	Keypress: escape
30.8922 	EXP 	window1: mouseVisible = True
